Language	Source	Date	Text
Latvian	bauskasdzive.lv	2009/03/30	Sasveicinoties ar audzēkņiem, Ints Teterovskis atgādināja – katram dzīvē jādara tas, ko viņš spēj, un bērnu darbs un pienākums ir mācīties. Sekmes parādījās, kad dziedātāji bērnu komandām vadīja erudīcijas spēli, kurā bija jāparāda zināšanas par Eiropas valstu ģeogrāfiju, vēsturi un tradīcijām.
Latvian	nra.lv	2012/01/03	Otrdienas rītā Īrijā un Lielbritānijā plosās vētra - vēja ātrums brāzmās Īrijas ziemeļrietumu piekrastē sasniedzis 38 metrus sekundē (m/s), Velsas piekrastē reģistrētas brāzmas līdz 42 m/s, liecina meteoroloģiskā informācija.
Latvian	ziemellatvija.lv	2009/01/30	Joga palīdz harmonizēt prātu, ķermeni un garu, sniedzot vienotības sajūtu ar Visumu. Lai garīgi pilnveidotos, ir arī jāpanāk fiziska, intelektuāla un emocionāla harmonija.
Latvian	diena.lv	2011/12/08	Tai pat laikā ir divas garšas, kas ir īpaši pieprasītas – sāļš un salds. Šoreiz vairāk par saldo.
Latvian	diena.lv	2011/07/27	"Britu mediji vēsta, ka Pančons ar tādu situāciju nav apmierināts, tāpēc vēlas pamest ""Southampton"" komandu. To vēlas izmantot QPR galvenais treneris Nīls Varnoks, kurš pussargu labprāt redzētu savas vadītās vienības rindās, tāpēc piedāvājis ""Southampton"" komandai veikt maiņas darījumu, apmaiņā pret Pančonu piedāvājot Gorkšu."
Latvian	bauskasdzive.lv	2011/10/16	Repertuāru grupa veido atbilstīgi gadskārtām, paražām, dabas un sētas ritumam, dzied par mežiem, pļavām, dzīvniekiem, puišiem, meitām... Jubilejas koncertam neko speciāli nav nācies gatavot, pārmaiņus ar draugiem dziedājuši dziesmas, kas pašiem vislabāk patīk. «Ir tādas dziesmas, ko esam aizguvuši no citiem novadiem, no Kurzemes puses. Ir daža skanīga līvu dziesma, ja tā mums ļoti patīk – kāpēc nedziedāt?!» smaida Ināra.
Latvian	rekurzeme.lv	2009/04/17	Vislabāk novada skatē vizuālās mākslas darbu kategorijā veicies Grobiņas vidusskolas 1. – 3. klašu skolēniem, kuru darbs “Vilciņš Dziesmusvētkos”, veidots skolotājas Maijas Vārnas vadībā, novērtēts ar otrās pakāpes diplomu.
Latvian	diena.lv	2012/01/06	Lūk, velkot paralēles ar Top 1 politisko šovu - otrā valsts valoda -, varam šo salīdzinājumu sajust ļoti spēcīgi un nopietni, nevis tikai skolotājas balsī iz pagātnes.
Latvian	zz.lv	2010/08/09	15.starptautiskā pārtikas, dzērienu, pārtikas pārstrādes, tehnoloģiju, iepakojuma, sabiedriskās ēdināšanas, viesnīcu un veikalu aprīkojuma un servisa izstāde «Riga Food 2010» notiks no 8. līdz 11.septembrim Ķīpsalā.
Latvian	bdaugava.lv	2011/08/01	— Kāda nozīme jūsu dzīvē ir saiknei ar Stenderu dzimtu?
Latvian	rv.lv	2009/04/09	Par zemnieku kredītsaistībām. Smags jautājums. Zemniekiem vajadzīga speciālistu palīdzība viņu un kredītiestāžu attiecību noregulēšanā. “Ozolnieki” (Lauku konsultāciju centrs) uzņēmušies šo starpnieka un konsultanta lomu. Jau pieteikušies 100 zemnieki, kuriem vajadzīga palīdzība. Arī jūs varat pieteikties.
Latvian	db.lv	2011/07/19	Iekšlietu ministrijas Informācijas centra dati liecina, ka, salīdzinot pērnā gada pirmo pusgadu ar šā gada to pašu periodu, Toyota markas automašīnu zādzību skaits pieaudzis par 26% (2010. gadā tika nozagtas 78 Toyota automašīnas, no kurām 41 - gada pirmajā pusē, bet 2011.gada pirmajos sešos mēnešos nozagti jau 52 Toyota auto). Savukārt VW zādzību skaits krities par 9%, Audi par 16%, Mercedes Benz par 32%, bet BMW - pat par 36 %.
Latvian	diena.lv	2008/04/08	Nenoliedzami Spēles plāns ir dzelžainas un nodrillētas shēmas filma, kuras veiksme/neveiksme jau sen vairs nav atkarīga no stāstiņa, cik aktierspēles un situāciju smalkuma. Vārdu sakot, fantāzijas un izdomas apjoma, kas kā tādi glīši bumbulīši piekarināti pie strikti uzvilktā režģa.
Latvian	zz.lv	2010/12/19	Ceturtais nozīmīgais jautājums būs līgumtiesiskās bāzes sakārtošana, noslēdzot vairākus starpvalstu līgumus, vienošanās un vienu protokolu.
Latvian	nra.lv	2010/01/20	"Licencēšanu atbalsta arī Neatkarīgās uzrunātie nebanku aizdevēji.""Licencēšana ir noteikti vajadzīga, arī ņemot vērā aizvien augošo lombardu skaitu,"" ir pārliecināts SIA Rīgas pilsētas lombards valdes priekšsēdētājs Jānis Semeņako, piebilstot, ka ar nebanku sektora sakārtošanu esam kavējušies."
Latvian	la.lv	2010/09/12	"""Mazāk izdevīgs šis likums ir darba ņēmējam, kurš šādā uzņēmumā strādā. Nav skaidri pateikts, kā darbiniekiem aprēķinās, piemēram, slimības lapas vai ar grūtniecību saistītos pabalstus, jo uz rokas jau cilvēks saņems to ""konkurētspējīgo atalgojumu"", bet sociālās iemaksas veiks darba devējs to 9% nodokļa ietvaros no kopējā apgrozījuma,"" norāda I. Miezīte."
Latvian	rekurzeme.lv	2011/10/17	Protams, ka uzskatu sevi par azerbaidžāni, taču manas mājas ir šeit - Liepājā. Te esmu izaudzis, visas manas atmiņas saistās ar šeieni. Runāju gan azerbaidžāņu valodā, gan latviski, gan krieviski, kā vajag pēc situācijas.
Latvian	la.lv	2011/08/11	Kāpēc tikai punktos?
Latvian	dzirkstele.lv	2008/05/30	Izmanto dažādus kokus
Latvian	la.lv	2011/12/15	Materiāli
Latvian	ziemellatvija.lv	2010/06/08	Joprojām domājam pa vecam
Latvian	ziemellatvija.lv	2009/09/10	"""Sākumā nedomāju, ka šī nodarbe būs naudas pelnīšana. Vairāk darbojos savam priekam. Pārliecinājos - ja cilvēks dara kaut ko citu priekam, tad labais agri vai vēlu nes augļus,"" spriež Rihards..."
Latvian	zz.lv	2010/12/14	"Savickis stāstīja, ka LG padome ir apstiprinājusi jaunu dabasgāzes iepirkuma formulu, kas vēl jāapstiprina ""Gazprom"" augstākajai vadībai. Jauno līgumu plānots slēgt uz gadu, lai redzētu kā tas darbojas."
Latvian	zz.lv	2011/04/15	Atcerieties, ka augsta riska pārtiku – gaļu un gaļas produktus, zivis un zivju produktus, pienu un piena produktus, tāpat salātus un krēma konditoreju, desertus -, jāuzglabā tikai un vienīgi aukstumā – temperatūrā, kādu ražotājs norādījis uz preces iepakojuma.
Latvian	dzirkstele.lv	2010/05/01	"Marika Karlsone: „Fizioterapeits, ķirurgs - ortopēds, reimatologs, ģimenes ārsts, sporta medicīnas speciālists, alternatīvās medicīnas speciālists. Kurš īstais? Bieži vien pacientam nav īsti skaidrs, pie kura ārsta vērsties. Mājas lapā ir lasāmi ieteikumi, kas palīdzēs atrast īsto speciālistu konkrētas problēmas gadījumā."""
Latvian	ziemellatvija.lv	2011/04/23	B600: Kupls dalībnieku skaits
Latvian	dzirkstele.lv	2008/12/29	Inventārs
Latvian	bauskasdzive.lv	2007/11/22	"Jūrmalas pilsētas domes priekšsēdētājs Raimonds Munkevics (""Jūrmala - mūsu mājas"") norāda, ka, saglabājot iebraukšanas maksu līdzšinējā apmērā, ""domāsim par pilsētas uzņēmēju izteikto priekšlikumu - ieviest maksas autostāvvietas""."
Latvian	bauskasdzive.lv	2008/02/25	"""Vai šai pilsētai ir nepieciešama samīļošana? Kas ir noticis? ""Kur sirmgalvjiem nav vietas?"", ""Svīnijs Tods?"", ""Plūdīs asinis?"" Vienīgais, ko es varu teikt, ir paldies Dievam par pusaudžu grūtniecību. Es domāju, ka šī valsts piekrīt,"" piebilda Stjuarts."
Latvian	bauskasdzive.lv	2011/07/14	Sestdien pulksten 11 estrādē tiek gaidītas ģimenes, kuras varēs izklaidēties «Annels» atrakcijās lieliem un maziem, baudīt izjādes ar zirgiem, mieloties ar saldumiem un iebaudīt pusdienas, vēstīts mājaslapā iecava.lv.
Latvian	ntz.lv	2009/09/07	Kollimpiādes uzvarētāji kopvērtējumā iedalījās šādi: 1. vieta - Godlike Dolphin Happy Dream Girl (īpašniece D. Gžibovska), 2. vieta - Lucky Starline Blue Dreamer (īpašnieks E. Rēdmanis), bet 3. vieta - Elisy Abnet Solar Wind (īpašniece I. Līpīte)
Latvian	la.lv	2011/12/19	Ātrākais veids, kā samitrināt gaisu, – ar slapju lupatu izslaucīt grīdas. Tas ir lielisks pasākums, noder gan kā fizkultūra, gan kā universāls līdzeklis pret putekļiem un ērcītēm. To pašu var panākt, regulāri gatavojot saimei arī pamatīgas maltītes. Tradicionāli gaisu mitrina, uz radiatoriem uzliekot speciālus keramiskos ūdens traukus, telpu stūros novietojot bļodiņas ar ūdeni, izkarinot slapjas drānas (izžaujot veļu) un pat piekarot slapjus aizkarus. Nevajadzētu gan traukos ilgstoši turēt siltu ūdeni, jo tur var savairoties pēdējā laikā atdzimušās legionellas – baktērijas, kas izraisa elpošanas ceļu saslimšanu. Protams, ka telpās, kur ir daudz zaļo augu, gaisa kvalitāte parasti ir labāka, jo tie un arī augsne izdala mitrumu un vēl daudz citu brīnišķīgu izmešu. Telpaugi ir arī savdabīgi indikatori, – ja gaiss ir pārāk sauss, tie ātri izkalst pēc aplaistīšanas. Pilsētas dzīvoklī tos turēt nav ne dārgi, ne apgrūtinoši. Augi netrokšņo, neķēzās, un to pienesums dzīvokļa klimata uzlabošanā ir būtisks.
Latvian	zz.lv	2011/10/14	Kareļi dzīvo ar garšu
Latvian	ziemellatvija.lv	2011/01/21	"Vairāk par zemnieku saimniecību ""Lejas Ruķi"" un Siliņu ģimeni lasiet laikrakstā ""Ziemeļlatvija"" sestdien, 22. janvārī."
Latvian	zz.lv	2010/10/12	LP sniedz pasta un filatēlijas, pārvadājumu un eksprespasta, finanšu, preses un informācijas tehnoloģiju pakalpojumus, kā arī nodarbojas ar mazumtirdzniecību. LP pilnībā pieder valstij.
Latvian	bauskasdzive.lv	2007/07/12	"Līdzīgus naudas iemaksas bankomātus uzstādījusi arī ""SEB Unibanka"". Tie atrodas Rīgas lielajos tirdzniecības centros, viens arī Jelgavā. ""SEB Unibankas"" sabiedrisko attiecību nodaļas vadītāja Agnese Gribuste paskaidroja, ka nākotnē šādus bankomātus uzstādīs arī citviet Latvijā, taču konkrētu laiku viņa nevarēja nosaukt."
Latvian	zz.lv	2008/03/28	Apzinoties A.Janavičas grūto situāciju, Jelgavas dome remontdarbiem dzīvoklī Palīdzības ielā 2 piešķīra 3506,68 latus. Par šiem līdzekļiem it kā veikti divu ugunsgrēkā bojāto istabu kapitālo konstrukciju remontdarbi, bet piecu bērnu māte domā, ka tur ielikts parasts rigipss, kas aplīmēts ar tapetēm.
Latvian	nra.lv	2010/04/01	Iebraukšana nakts tirgū tiks organizēta no Maskavas ielas, izbraukšana - uz Prāgas ielu.
Latvian	nra.lv	2011/02/06	"Atbildot uz jautājumu, cik ilgi vēl LTV varēs skatīties J. Dombura veidoto raidījumu, E. Kots piebilda, ka vispirms jāsaprot, kādi ir raidījuma autora plāni, bet, ""protams, ka, izmantojot šo brīdi, kad līgums beidzas, būtu jābūt sarunām""."
Latvian	dzirkstele.lv	2010/08/22	- Vai, tavuprāt, ir jātrenējas no bērna kājas, lai kļūtu par labu futbolistu, vai tomēr ir iespēja izsisties, sākot spēlēt arī kaut kad vēlāk?
Latvian	la.lv	2011/01/12	ārvalstīs pirkuši nekustamos īpašumus vai to daļas;
Latvian	ntz.lv	2008/08/18	Pēc izcīnītām brīvības cīņām tiek veidota jaunā Latvijas valsts. Muižas beidz pastāvēt, bet, kā apbūves centri tās tomēr turpina eksistēt, tāpēc šajā vēsturiskajā ieskatā runāsim par Durbes pili kā muižas centru, nevis kā muižu kopumā.
Latvian	zz.lv	2009/07/30	«Algām vien mēnesī nepieciešami vairāk nekā 120 tūkstoši latu, bet, lai segtu pārējās izmaksas - vēl ap 100 tūkstošiem. Ja tā mums nav, izdzīvot nevaram,» skaidro A.Ķipurs.
Latvian	bauskasdzive.lv	2008/09/15	"Vienota zīmola ieviešanas process būs maksimāli ērts bankas klientiem un sadarbības partneriem, tas notiks pakāpeniski un pārredzami. Nākamo mēnešu laikā Swedbank logo izvietos uz bankas filiāļu izkārtnēm un interneta mājas lapā. Bankas juridiskos nosaukumus mainīsim 2009. gada pavasarī. Tas nozīmē, ka līdz šim laikam visas līgumsaistības tiks slēgtas ar Hansabanku vai tās struktūrvienībām. Arī pēc juridiskā nosaukuma maiņas visas vienošanās, kas slēgtas ar Hansabanka vai tās struktūrvienībām, būs spēkā. Pilns zīmola ieviešanas process noslēgsies 2009. gada rudenī. ""Klientu apmierinātība ar bankas piedāvāto servisu mums ir pirmajā vietā, tāpēc izlēmām zīmola maiņu veikt pakāpeniski, viena gada garumā,"" zīmola maiņas procesu skaidro Māris Avotiņš."
Latvian	nra.lv	2011/10/19	Sadovskis arī atklāja, ka policija pagaidām nevienu nav atzinusi par aizdomās turēto lietā par riepu duršanu Āgenskalnā. Šajā rajonā pērn aprīļa sākumā vienā naktī ļaundaris pagalmā sadūris riepas 30 automašīnām.
Latvian	ntz.lv	2008/08/01	Ar raksta tapšanas distanci paraugoties uz šo notikumu, jāsecina, ka daudzviet problēmu gadījumos pietrūcis vien labās gribas vienam otru sadzirdēt. Gribas cerēt, ka uzsāktajām pārmaiņām sekos arī pozitīvs risinājums. Cits jautājums - vai šādā vietā, kas ielas malā sabiedrības priekam un alkohola patērēšanai pastāvēs, miers maz iespējams... Vai tas pilsētnieka liktenis vai vienkārši atšķirīga izpratne par vērtībām...
Latvian	bauskasdzive.lv	2011/05/19	Veselības ministrijā «Bauskas Dzīvei» sacīja, ka Bauskas slimnīcas vadītājs Uģis Zeltiņš acīmredzot nav iepazinies ar paredzēto izmaiņu galaversiju. «Veselības ministrijas izveidotā darba grupa nolēmusi, ka no 1. jūlija Bauskas traumpunkts turpmāk tiks saukts par steidzamās medicīniskās palīdzības punktu (SMP) un ierindots augstākajā līmenī. Tas nozīmē, ka turpmāk Bauskas SMP visu gadu strādās 24 stundu režīmā septiņas dienas nedēļā un tajā būs pieejami trīs ārsti speciālisti - internists, ķirurgs/traumatologs un anesteziologs, kā arī divas māsas dienas laikā, bet divi ārsti speciālisti - ķirurgs/traumatologs un anesteziologs - un viena māsa nakts laikā,» skaidro Veselības ministrijas preses sekretārs Oskars Šneiders.
Latvian	rekurzeme.lv	2011/11/29	Konkurence bija milzīga, šogad finālā piedalījās 112 jaunie stāstnieki no visas Latvijas. Ja izdodas trīs gadus iegūt Dižā stāstnieka titulu, tad stāstnieks tiek aicināts piedalīties superfinālā - Ķēniņu cīņās, kur jāizpilda dažādi uzdevumi, jāpastāsta dažādi stāsti un jāparāda sava stāstītprasme veselu divu stundu garumā. Tā ir iespēja iegūt Stāstnieku Ķēniņa titulu.
Latvian	staburags.lv	2008/05/16	Skrīveru pagastā automašīnas Audi 90, valsts numurs EA 4405, vadītājs brauca alkohola reibumā bez transportlīdzekļa vadītāja apliecības.
Latvian	la.lv	2011/12/30	"Grupa ""Keksi"" ar tās allaž darbīgo dibinātāju, basģitāristu Aleksandru Sircovu jeb Muraveju priekšgalā atkal aicina savus draugus un pielūdzējus uz tradicionālo gada sākuma muzikālo burziņu Kongresu namā."
Latvian	diena.lv	2010/08/02	Laikraksta Moskovskij komsomoļec mūzikas kritiķis Iļja Ļegostajevs savukārt spriež, ka žūrija šoreiz augstu vērtēja skaļas balsis. Viņš pats esot sajūsmā par latviešu grupām – “abas ir brīnišķīgas, taču tās izrādījās pārāk stilīgas, lai žūrija – pirmspensijas vecuma mūzikas darboņu bastions uz soliņa zāles vidū – šos amizantos kolektīvus pienācīgi novērtētu”.
Latvian	zz.lv	2009/07/06	Pēcspēles preses konference viesu vienības treneris Vladimirs Beškarevs uzteica jelgavnieku teicamo spēli, savukārt mūsējo komandas galvenais treneris Dainis Kazakēvičs atzina, ka «daudz ko noteica «Skonto» vārtsarga kļūdas pirmā puslaika sākumā», kas principā izšķīra spēles gaitu.
Latvian	rv.lv	2009/08/08	Pagājušajā gadā, pateicoties internetam, viņš atrada Antona Rupaiņa muzeju Bērzgalē, un līdz ar to bija apzināti arī Latvijas radi, ar kuriem līdz šim nebija nekādu sakaru. Jāni un dzīvesbiedri Betiju tēva brāļa Pētera meita Anna izvizināja pa visu Latviju, kur vien Jānim ir radi, draugi vai paziņas. Apskatīta Rīga, Vecrīga, Ādaži, Mākoņkalns, Taudejāņi...
Latvian	ziemellatvija.lv	2011/05/30	Bijušajā Valkas rajona teritorijā ar Norvēģijas finansiālo atbalstu īstenos vairākus vides labiekārtošanas projektus un šūs tautastērpus mākslinieciskās pašdarbības kolektīviem.
Latvian	diena.lv	2011/12/13	Latvijas skatītāji Cirque du Soleil mākslu iepazīs šovā Saltimbanco, kas decembrī tiks demonstrēts Arēnā Rīga. Šīs programmas pirmizrāde notika 1992. gada 23. aprīlī Monreālā, 2007. gadā iestudējums tika atsvaidzināts. Ik gadu Saltimbanco viesojas 40 pilsētās. Iestudējums, kurā piedalās 50 mākslinieku, stāsta par transformācijām, kuras piedzīvo cilvēks, pārceļoties no provinces lielpilsētā. Ja gribat uzzināt par akrobātu un vingrotāju trikiem, kas tiek izpildīti šajā šovā, ieejiet Saltimbanco sadaļā Cirque du Soleil mājaslapā. Nemēģiniet tos atkārtot mājās!
Latvian	diena.lv	2011/10/11	Aģentūrai LETA zināms, ka, piemēram, PMLP minētie līdzekļi ir vajadzīgi, lai iegādātos dažāda veida gultas, matračus un bērnu ratiņus patvēruma meklētāju izmitināšanas centra Mucenieki vajadzībām.
Latvian	ziemellatvija.lv	2010/09/11	"""Iepriekšējā vakarā, cītīgi izlasot distances aprakstu, sapratām, ka distancē galvenais būs labi orientēties armijas tipa kartē, skriet visu distanci un tūrisma un militārajos uzdevumos nenopelnīt soda minūtes. Ja šos uzdevumus veicot tika pārtērēts kontrollaiks, tad komanda saņēma desmit minūšu sodu. Pieaugušie distanci veica bez ievērojamām soda minūtēm."
Latvian	ntz.lv	2009/12/22	- Kā radās ideja amatnieku pulcināt vienkopus un veidot biedrību?
Latvian	dzirkstele.lv	2007/04/09	Pieauguša aļņa ķermeņa garums var būt pat trīs metri, skausta augstums - divi metri, bet svars var pārsniegt pat 600 kilogramu. Buļļu galvas rota - ragi - var svērt pat 20 kilogramu.
Latvian	diena.lv	2011/12/31	Iepriekš CSP apstiprinājusi, ka Latvijā saskaitīti vairāk nekā 2 miljoni iedzīvotāju, ko daudzi uzskatīja par psiholoģiski būtisku skaitu. Tautas skaitīšanas mērķis ir iegūt detalizētu priekšstatu par iedzīvotāju skaitu, sastāvu, nodarbošanos, migrāciju, kā arī par iedzīvotāju mājokļiem.
Latvian	dzirkstele.lv	2011/04/13	"""Katra aktiera talanta pārbaude ir klasika. Aijai Dzērvei tā godam izturēta ar Ofēliju V. Šekspīra ""Hamletā"". Esam viņu redzējuši arī kino - Barbaras lomā Jāņa Streiča inscenētajā LNT videofilmā ""Naktssargs un veļas mazgātāja"", kā arī mātes lomā filmā „Mazie laupītāji"". TV skatītājiem Aijas vārds visvairāk saistīties ar aizvadītajā gadā notikušo šovu „Dziedi ar Zvaigzni. Milžu cīņas"","" stāsta Gulbenes bibliotēkas abonementa vadītāja Iveta Krūmiņa."
